"id","year","type","disaster","disaster_start_date","qualifier","payment_type"
"48117",2018,"Short Season Small Grains","Drought","2018-02-06","D4a","4 Month"
"48117",2014,"Short Season Small Grains","Drought","2013-11-05","D4a","4 Month"
"48117",2013,"Short Season Small Grains","Drought","2012-11-01","D4a","4 Month"
"48117",2012,"Short Season Small Grains","Drought","2011-11-01","D4a","4 Month"
"48117",2023,"Short Season Spring Small Grains","Drought","2022-11-15","D4a","4 Month"
"48117",2022,"Short Season Spring Small Grains","Drought","2021-12-21","D4a","4 Month"
"48117",2021,"Short Season Spring Small Grains","Drought","2020-11-15","D4b","5 Month"
"48119",2022,"Annual Ryegrass","Drought","2022-02-15","D4a","4 Month"
"48119",2017,"Annual Ryegrass","Drought","2017-02-14","D3","3 Month"
"48119",2015,"Annual Ryegrass","Drought",NA,"D2","1 Month"
"48119",2014,"Annual Ryegrass","Drought",NA,"D2","1 Month"
"48119",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"48119",2022,"Forage Sorghum","Drought","2022-07-19","D4a","4 Month"
"48119",2018,"Forage Sorghum","Drought","2018-08-07","D3","3 Month"
"48119",2015,"Forage Sorghum","Drought",NA,"D4a","4 Month"
"48119",2013,"Forage Sorghum","Drought","2013-08-27","D4a","4 Month"
"48119",2011,"Forage Sorghum","Drought","2011-08-09","D4","3 Month"
"48119",2024,"Full Season Improved Pasture","Drought","2024-11-04","D2","1 Month"
"48119",2022,"Full Season Improved Pasture","Drought","2022-01-18","D4a","4 Month"
"48119",2018,"Full Season Improved Pasture","Drought","2018-08-07","D3","3 Month"
"48119",2017,"Full Season Improved Pasture","Drought","2017-02-14","D3","3 Month"
"48119",2015,"Full Season Improved Pasture","Drought",NA,"D4a","4 Month"
"48119",2014,"Improved Pasture","Drought",NA,"D2","1 Month"
"48119",2013,"Improved Pasture","Drought","2013-01-01","D4a","4 Month"
"48119",2012,"Improved Pasture","Drought","2012-11-20","D4a","4 Month"
"48119",2011,"Improved Pasture","Drought","2011-01-11","D4","3 Month"
"48119",2022,"Long Season Small Grains","Drought","2022-01-18","D4a","4 Month"
"48119",2017,"Long Season Small Grains","Drought","2017-02-06","D3","3 Month"
"48119",2015,"Long Season Small Grains","Drought",NA,"D2","1 Month"
"48119",2014,"Long Season Small Grains","Drought",NA,"D2","1 Month"
"48119",2013,"Long Season Small Grains","Drought","2012-11-20","D4a","4 Month"
"48119",2012,"Long Season Small Grains","Drought","2011-11-01","D4a","4 Month"
"48119",2011,"Long Season Small Grains","Drought","2011-01-11","D4","3 Month"
"48119",2024,"Native Pasture","Drought","2024-11-04","D2","1 Month"
"48119",2022,"Native Pasture","Drought","2022-01-18","D4a","4 Month"
"48119",2018,"Native Pasture","Drought","2018-08-07","D3","3 Month"
"48119",2017,"Native Pasture","Drought","2017-02-14","D3","3 Month"
"48119",2015,"Native Pasture","Drought",NA,"D4a","4 Month"
"48119",2014,"Native Pasture","Drought",NA,"D2","1 Month"
"48119",2013,"Native Pasture","Drought","2013-01-01","D4a","4 Month"
"48119",2012,"Native Pasture","Drought","2012-11-20","D4a","4 Month"
"48119",2011,"Native Pasture","Drought","2011-01-11","D4","3 Month"
"48119",2022,"Short Season Fall/Winter Small Grains","Drought","2022-01-18","D3","3 Month"
"48119",2022,"Short Season Small Grains","Drought","2022-01-18","D4a","4 Month"
"48119",2017,"Short Season Small Grains","Drought","2017-02-06","D3","3 Month"
"48119",2015,"Short Season Small Grains","Drought",NA,"D2","1 Month"
"48119",2013,"Short Season Small Grains","Drought","2012-11-20","D4a","4 Month"
"48119",2012,"Short Season Small Grains","Drought","2011-11-01","D4a","4 Month"
"48119",2022,"Short Season Spring Small Grains","Drought","2022-01-18","D4a","4 Month"
"48121",2022,"Annual Ryegrass","Drought","2022-03-08","D4a","4 Month"
"48121",2015,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48121",2014,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"48121",2013,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"48121",2023,"Forage Sorghum","Drought","2023-08-08","D4a","4 Month"
"48121",2022,"Forage Sorghum","Drought","2022-07-12","D4a","4 Month"
"48121",2018,"Forage Sorghum","Drought","2018-07-24","D3","3 Month"
"48121",2015,"Forage Sorghum","Drought",NA,"D3","3 Month"
"48121",2014,"Forage Sorghum","Drought",NA,"D4a","4 Month"
"48121",2013,"Forage Sorghum","Drought","2013-07-09","D3","3 Month"
"48121",2011,"Forage Sorghum","Drought","2011-08-23","D4","3 Month"
"48121",2023,"Full Season Improved Pasture","Drought","2023-08-08","D4a","4 Month"
"48121",2022,"Full Season Improved Pasture","Drought","2022-02-28","D4a","4 Month"
"48121",2018,"Full Season Improved Pasture","Drought","2018-07-24","D3","3 Month"
"48121",2015,"Full Season Improved Pasture","Drought",NA,"D4b","5 Month"
"48121",2014,"Improved Pasture","Drought",NA,"D4a","4 Month"
"48121",2013,"Improved Pasture","Drought","2013-01-01","D4a","4 Month"
"48121",2012,"Improved Pasture","Drought","2012-11-13","D4a","4 Month"
"48121",2011,"Improved Pasture","Drought","2011-08-23","D4","3 Month"
"48121",2024,"Long Season Small Grains","Drought","2023-11-01","D3","3 Month"
"48121",2022,"Long Season Small Grains","Drought","2022-02-28","D4a","4 Month"
"48121",2015,"Long Season Small Grains","Drought",NA,"D4b","5 Month"
"48121",2014,"Long Season Small Grains","Drought",NA,"D4a","4 Month"
"48121",2013,"Long Season Small Grains","Drought","2012-11-13","D4a","4 Month"
"48121",2012,"Long Season Small Grains","Drought","2011-11-01","D3","3 Month"
"48121",2023,"Native Pasture","Drought","2023-08-08","D4a","4 Month"
"48121",2022,"Native Pasture","Drought","2022-02-28","D4a","4 Month"
"48121",2018,"Native Pasture","Drought","2018-07-24","D3","3 Month"
"48121",2015,"Native Pasture","Drought",NA,"D4b","5 Month"
"48121",2014,"Native Pasture","Drought",NA,"D4a","4 Month"
"48121",2013,"Native Pasture","Drought","2013-01-01","D4a","4 Month"
"48121",2012,"Native Pasture","Drought","2012-11-13","D4a","4 Month"
"48121",2011,"Native Pasture","Drought","2011-08-23","D4","3 Month"
"48121",2022,"Short Season Fall/Winter Small Grains","Drought","2022-02-28","D2","1 Month"
"48121",2024,"Short Season Small Grains","Drought","2023-11-01","D3","3 Month"
"48121",2022,"Short Season Small Grains","Drought","2022-02-28","D2","1 Month"
"48121",2015,"Short Season Small Grains","Drought",NA,"D4a","4 Month"
"48121",2013,"Short Season Small Grains","Drought","2012-11-13","D4a","4 Month"
"48121",2012,"Short Season Small Grains","Drought","2011-11-01","D3","3 Month"
"48121",2022,"Short Season Spring Small Grains","Drought","2022-02-28","D4a","4 Month"
"48123",2022,"Annual Ryegrass","Drought","2022-04-26","D4a","4 Month"
"48123",2021,"Annual Ryegrass","Drought","2021-03-23","D4a","4 Month"
"48123",2020,"Annual Ryegrass","Drought","2020-02-18","D4a","4 Month"
"48123",2015,"Annual Ryegrass","Drought",NA,"D2","1 Month"
"48123",2014,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"48123",2013,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"48123",2012,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48123",2023,"Forage Sorghum","Drought","2023-08-22","D4a","4 Month"
"48123",2022,"Forage Sorghum","Drought","2022-07-01","D4a","4 Month"
"48123",2019,"Forage Sorghum","Drought","2019-10-15","D3","3 Month"
"48123",2014,"Forage Sorghum","Drought",NA,"D2","1 Month"
"48123",2013,"Forage Sorghum","Drought","2013-07-01","D2","1 Month"
"48123",2012,"Forage Sorghum","Drought","2012-07-01","D3","3 Month"
"48123",2011,"Forage Sorghum","Drought","2011-07-01","D4","3 Month"
"48123",2009,"Forage Sorghum","Drought","2009-07-01","D4","3 Month"
"48123",2008,"Forage Sorghum","Drought","2008-07-01","D4","3 Month"
"48123",2023,"Full Season Improved Pasture","Drought","2023-08-22","D4a","4 Month"
"48123",2022,"Full Season Improved Pasture","Drought","2022-04-26","D4b","5 Month"
"48123",2021,"Full Season Improved Pasture","Drought","2021-03-23","D4a","4 Month"
"48123",2020,"Full Season Improved Pasture","Drought","2020-02-18","D4a","4 Month"
"48123",2019,"Full Season Improved Pasture","Drought","2019-10-15","D3","3 Month"
"48123",2015,"Full Season Improved Pasture","Drought",NA,"D2","1 Month"
"48123",2014,"Improved Pasture","Drought","2014-02-25","D3","3 Month"
"48123",2013,"Improved Pasture","Drought","2013-01-01","D4a","4 Month"
"48123",2012,"Improved Pasture","Drought","2012-01-01","D4b","5 Month"
"48123",2011,"Improved Pasture","Drought",NA,"D4","3 Month"
"48123",2009,"Improved Pasture","Drought","2009-02-03","D4","3 Month"
"48123",2008,"Improved Pasture","Drought","2008-07-01","D4","3 Month"
"48123",2024,"Long Season Small Grains","Drought","2023-11-01","D3","3 Month"
"48123",2022,"Long Season Small Grains","Drought","2022-04-26","D4a","4 Month"
"48123",2021,"Long Season Small Grains","Drought","2021-03-23","D4a","4 Month"
"48123",2020,"Long Season Small Grains","Drought","2020-02-18","D4a","4 Month"
"48123",2015,"Long Season Small Grains","Drought",NA,"D2","1 Month"
"48123",2014,"Long Season Small Grains","Drought","2013-12-03","D3","3 Month"
"48123",2013,"Long Season Small Grains","Drought","2013-01-01","D4a","4 Month"
"48123",2012,"Long Season Small Grains","Drought","2011-11-01","D4b","5 Month"
"48123",2011,"Long Season Small Grains","Drought",NA,"D4","3 Month"
"48123",2023,"Native Pasture","Drought","2023-08-22","D4a","4 Month"
"48123",2022,"Native Pasture","Drought","2022-04-26","D4b","5 Month"
"48123",2021,"Native Pasture","Drought","2021-03-23","D4a","4 Month"
"48123",2020,"Native Pasture","Drought","2020-02-18","D4a","4 Month"
"48123",2019,"Native Pasture","Drought","2019-10-15","D3","3 Month"
"48123",2015,"Native Pasture","Drought",NA,"D2","1 Month"
"48123",2014,"Native Pasture","Drought","2014-02-25","D3","3 Month"
"48123",2013,"Native Pasture","Drought","2013-01-01","D4a","4 Month"
"48123",2012,"Native Pasture","Drought","2012-01-01","D4b","5 Month"
"48123",2011,"Native Pasture","Drought",NA,"D4","3 Month"
"48123",2009,"Native Pasture","Drought","2009-02-03","D4","3 Month"
"48123",2008,"Native Pasture","Drought","2008-07-01","D4","3 Month"
"48123",2024,"Short Season Small Grains","Drought","2023-11-01","D3","3 Month"
"48123",2015,"Short Season Small Grains","Drought",NA,"D2","1 Month"
"48123",2014,"Short Season Small Grains","Drought","2013-12-03","D2","1 Month"
"48123",2013,"Short Season Small Grains","Drought","2013-01-01","D3","3 Month"
"48123",2012,"Short Season Small Grains","Drought","2011-11-01","D3","3 Month"
"48123",2022,"Short Season Spring Small Grains","Drought","2022-04-26","D4a","4 Month"
"48123",2021,"Short Season Spring Small Grains","Drought","2021-03-23","D4a","4 Month"
"48123",2020,"Short Season Spring Small Grains","Drought","2020-02-18","D4a","4 Month"
"48123",2009,"Small Grains","Drought","2009-02-03","D4","3 Month"
"48125",2023,"Annual Ryegrass","Drought","2023-03-01","D3","3 Month"
"48125",2022,"Annual Ryegrass","Drought","2022-03-01","D3","3 Month"
"48125",2021,"Annual Ryegrass","Drought","2021-03-02","D3","3 Month"
"48125",2018,"Annual Ryegrass","Drought","2018-03-01","D3","3 Month"
"48125",2015,"Annual Ryegrass","Drought",NA,"D2","1 Month"
"48125",2014,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48125",2013,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"48125",2012,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48125",2024,"Forage Sorghum","Drought","2024-10-29","D3","3 Month"
"48125",2022,"Forage Sorghum","Drought","2022-07-01","D4a","4 Month"
"48125",2020,"Forage Sorghum","Drought","2020-08-25","D4a","4 Month"
"48125",2018,"Forage Sorghum","Drought","2018-08-25","D2","1 Month"
"48125",2015,"Forage Sorghum","Drought",NA,"D3","3 Month"
"48125",2014,"Forage Sorghum","Drought",NA,"D4a","4 Month"
"48125",2013,"Forage Sorghum","Drought","2013-07-02","D4a","4 Month"
"48125",2012,"Forage Sorghum","Drought","2012-07-01","D4a","4 Month"
"48125",2011,"Forage Sorghum","Drought","2011-07-01","D4","3 Month"
"48125",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"48125",2023,"Full Season Improved Pasture","Drought","2023-01-01","D4a","4 Month"
"48125",2022,"Full Season Improved Pasture","Drought","2022-01-01","D4b","5 Month"
"48125",2021,"Full Season Improved Pasture","Drought","2021-01-01","D4a","4 Month"
"48125",2020,"Full Season Improved Pasture","Drought","2020-08-25","D4a","4 Month"
"48125",2018,"Full Season Improved Pasture","Drought","2018-01-23","D4a","4 Month"
"48125",2015,"Full Season Improved Pasture","Drought",NA,"D3","3 Month"
"48125",2014,"Improved Pasture","Drought","2014-01-01","D4b","5 Month"
"48125",2013,"Improved Pasture","Drought","2013-01-01","D4b","5 Month"
"48125",2012,"Improved Pasture","Drought","2012-01-01","D4b","5 Month"
"48125",2011,"Improved Pasture","Drought",NA,"D4","3 Month"
"48125",2009,"Improved Pasture","Drought","2009-01-27","D2","1 Month"
"48125",2023,"Long Season Small Grains","Drought","2022-11-01","D4a","4 Month"
"48125",2022,"Long Season Small Grains","Drought","2021-12-21","D4b","5 Month"
"48125",2021,"Long Season Small Grains","Drought","2020-11-01","D4a","4 Month"
"48125",2018,"Long Season Small Grains","Drought","2018-01-23","D4a","4 Month"
"48125",2015,"Long Season Small Grains","Drought",NA,"D3","3 Month"
"48125",2014,"Long Season Small Grains","Drought","2013-11-01","D4b","5 Month"
"48125",2013,"Long Season Small Grains","Drought","2012-11-01","D4a","4 Month"
"48125",2012,"Long Season Small Grains","Drought","2011-11-01","D4b","5 Month"
"48125",2011,"Long Season Small Grains","Drought",NA,"D4","3 Month"
"48125",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"48125",2023,"Native Pasture","Drought","2023-01-01","D4a","4 Month"
"48125",2022,"Native Pasture","Drought","2022-01-01","D4b","5 Month"
"48125",2021,"Native Pasture","Drought","2021-01-01","D4a","4 Month"
"48125",2020,"Native Pasture","Drought","2020-08-25","D4a","4 Month"
"48125",2018,"Native Pasture","Drought","2018-01-23","D4a","4 Month"
"48125",2015,"Native Pasture","Drought",NA,"D3","3 Month"
"48125",2014,"Native Pasture","Drought","2014-01-01","D4b","5 Month"
"48125",2013,"Native Pasture","Drought","2013-01-01","D4b","5 Month"
"48125",2012,"Native Pasture","Drought","2012-01-01","D4b","5 Month"
"48125",2011,"Native Pasture","Drought",NA,"D4","3 Month"
"48125",2009,"Native Pasture","Drought","2009-01-27","D2","1 Month"
"48125",2023,"Short Season Fall/Winter Small Grains","Drought","2022-11-15","D4a","4 Month"
"48125",2022,"Short Season Fall/Winter Small Grains","Drought","2021-12-21","D4a","4 Month"
"48125",2021,"Short Season Fall/Winter Small Grains","Drought","2020-12-08","D4a","4 Month"
"48125",2023,"Short Season Small Grains","Drought","2022-11-01","D4a","4 Month"
"48125",2022,"Short Season Small Grains","Drought","2021-12-21","D4a","4 Month"
"48125",2021,"Short Season Small Grains","Drought","2020-11-01","D4a","4 Month"
"48125",2018,"Short Season Small Grains","Drought","2018-01-23","D4a","4 Month"
"48125",2015,"Short Season Small Grains","Drought",NA,"D3","3 Month"
"48125",2014,"Short Season Small Grains","Drought","2013-11-01","D4a","4 Month"
"48125",2013,"Short Season Small Grains","Drought","2012-11-01","D4a","4 Month"
"48125",2012,"Short Season Small Grains","Drought","2011-11-01","D4a","4 Month"
"48125",2023,"Short Season Spring Small Grains","Drought","2022-11-15","D4a","4 Month"
"48125",2022,"Short Season Spring Small Grains","Drought","2021-12-21","D4b","5 Month"
"48125",2021,"Short Season Spring Small Grains","Drought","2020-12-08","D4a","4 Month"
"48125",2009,"Small Grains","Drought","2009-01-27","D2","1 Month"
"48127",2023,"Annual Ryegrass","Drought","2023-03-11","D4a","4 Month"
"48127",2022,"Annual Ryegrass","Drought","2022-01-15","D4a","4 Month"
"48127",2021,"Annual Ryegrass","Drought","2021-01-15","D4a","4 Month"
"48127",2020,"Annual Ryegrass","Drought","2020-01-15","D4a","4 Month"
"48127",2014,"Annual Ryegrass","Drought",NA,"D2","1 Month"
"48127",2013,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48127",2012,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48127",2023,"Forage Sorghum","Drought","2023-05-01","D3","3 Month"
"48127",2022,"Forage Sorghum","Drought","2022-05-01","D4a","4 Month"
"48127",2021,"Forage Sorghum","Drought","2021-05-01","D3","3 Month"
"48127",2020,"Forage Sorghum","Drought","2020-05-01","D4a","4 Month"
"48127",2018,"Forage Sorghum","Drought","2018-07-03","D4a","4 Month"
"48127",2013,"Forage Sorghum","Drought","2013-05-01","D4a","4 Month"
"48127",2011,"Forage Sorghum","Drought","2011-05-01","D4","3 Month"
"48127",2009,"Forage Sorghum","Drought","2009-05-01","D4","3 Month"
"48127",2008,"Forage Sorghum","Drought","2008-05-01","D4","3 Month"
"48127",2024,"Full Season Improved Pasture","Drought","2024-06-17","D2","1 Month"
"48127",2023,"Full Season Improved Pasture","Drought","2023-02-25","D4a","4 Month"
"48127",2022,"Full Season Improved Pasture","Drought","2022-01-04","D4b","5 Month"
"48127",2021,"Full Season Improved Pasture","Drought","2021-01-01","D4a","4 Month"
"48127",2020,"Full Season Improved Pasture","Drought","2020-01-07","D4a","4 Month"
"48127",2019,"Full Season Improved Pasture","Drought","2019-09-03","D4a","4 Month"
"48127",2018,"Full Season Improved Pasture","Drought","2018-07-03","D4a","4 Month"
"48127",2015,"Full Season Improved Pasture","Drought",NA,"D3","3 Month"
"48127",2014,"Improved Pasture","Drought","2014-01-01","D2","1 Month"
"48127",2013,"Improved Pasture","Drought","2013-02-05","D4b","5 Month"
"48127",2012,"Improved Pasture","Drought","2012-01-01","D4b","5 Month"
"48127",2011,"Improved Pasture","Drought","2010-11-01","D4","3 Month"
"48127",2010,"Improved Pasture","Drought","2010-12-07","D3","2 Month"
"48127",2009,"Improved Pasture","Drought","2009-04-14","D4","3 Month"
"48127",2008,"Improved Pasture","Drought","2008-04-15","D4","3 Month"
"48127",2023,"Long Season Small Grains","Drought","2022-12-26","D4a","4 Month"
"48127",2022,"Long Season Small Grains","Drought","2021-12-26","D4b","5 Month"
"48127",2021,"Long Season Small Grains","Drought","2020-11-01","D4a","4 Month"
"48127",2020,"Long Season Small Grains","Drought","2019-11-01","D4a","4 Month"
"48127",2014,"Long Season Small Grains","Drought","2013-11-01","D2","1 Month"
"48127",2013,"Long Season Small Grains","Drought","2012-11-01","D4b","5 Month"
"48127",2012,"Long Season Small Grains","Drought","2011-11-01","D4b","5 Month"
"48127",2011,"Long Season Small Grains","Drought","2010-12-07","D4","3 Month"
"48127",2024,"Native Pasture","Drought","2024-06-17","D2","1 Month"
"48127",2023,"Native Pasture","Drought","2023-02-25","D4a","4 Month"
"48127",2022,"Native Pasture","Drought","2022-01-04","D4b","5 Month"
"48127",2021,"Native Pasture","Drought","2021-01-01","D4a","4 Month"
"48127",2020,"Native Pasture","Drought","2020-01-07","D4a","4 Month"
"48127",2019,"Native Pasture","Drought","2019-09-03","D4a","4 Month"
"48127",2018,"Native Pasture","Drought","2018-07-03","D4a","4 Month"
"48127",2015,"Native Pasture","Drought",NA,"D3","3 Month"
"48127",2014,"Native Pasture","Drought","2014-01-01","D2","1 Month"
"48127",2013,"Native Pasture","Drought","2013-02-05","D4b","5 Month"
"48127",2012,"Native Pasture","Drought","2012-01-01","D4b","5 Month"
"48127",2011,"Native Pasture","Drought","2010-11-01","D4","3 Month"
"48127",2010,"Native Pasture","Drought","2010-12-07","D3","2 Month"
"48127",2009,"Native Pasture","Drought","2009-04-14","D4","3 Month"
"48127",2008,"Native Pasture","Drought","2008-04-15","D4","3 Month"
"48127",2023,"Short Season Fall/Winter Small Grains","Drought","2023-01-09","D2","1 Month"
"48127",2022,"Short Season Fall/Winter Small Grains","Drought","2022-01-04","D3","3 Month"
"48127",2021,"Short Season Fall/Winter Small Grains","Drought","2020-11-15","D3","3 Month"
"48127",2020,"Short Season Fall/Winter Small Grains","Drought","2019-11-15","D3","3 Month"
"48127",2023,"Short Season Small Grains","Drought","2022-12-26","D2","1 Month"
"48127",2022,"Short Season Small Grains","Drought","2021-12-26","D3","3 Month"
"48127",2021,"Short Season Small Grains","Drought","2020-11-01","D3","3 Month"
"48127",2020,"Short Season Small Grains","Drought","2019-11-01","D3","3 Month"
"48127",2014,"Short Season Small Grains","Drought","2013-11-01","D2","1 Month"
"48127",2013,"Short Season Small Grains","Drought","2012-11-01","D3","3 Month"
"48127",2012,"Short Season Small Grains","Drought","2011-11-01","D3","3 Month"
"48127",2011,"Short Season Small Grains","Drought","2010-12-07","D4","3 Month"
"48127",2023,"Short Season Spring Small Grains","Drought","2023-01-09","D4a","4 Month"
"48127",2022,"Short Season Spring Small Grains","Drought","2022-01-04","D4b","5 Month"
"48127",2021,"Short Season Spring Small Grains","Drought","2020-11-15","D4a","4 Month"
"48127",2020,"Short Season Spring Small Grains","Drought","2019-11-15","D4a","4 Month"
"48127",2010,"Small Grains","Drought","2009-11-01","D2","1 Month"
"48127",2009,"Small Grains","Drought","2009-04-14","D4","3 Month"
"48127",2008,"Small Grains","Drought","2008-04-15","D4","3 Month"
"48129",2023,"Annual Ryegrass","Drought","2023-04-11","D3","3 Month"
"48129",2022,"Annual Ryegrass","Drought","2022-03-15","D3","3 Month"
"48129",2018,"Annual Ryegrass","Drought","2018-03-15","D3","3 Month"
"48129",2015,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"48129",2014,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48129",2013,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"48129",2012,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"48129",2024,"Forage Sorghum","Drought","2024-10-15","D3","3 Month"
"48129",2022,"Forage Sorghum","Drought","2022-07-12","D4a","4 Month"
"48129",2018,"Forage Sorghum","Drought","2018-07-01","D4a","4 Month"
"48129",2014,"Forage Sorghum","Drought",NA,"D4a","4 Month"
"48129",2013,"Forage Sorghum","Drought","2013-07-02","D4a","4 Month"
"48129",2012,"Forage Sorghum","Drought","2012-08-21","D4a","4 Month"
"48129",2011,"Forage Sorghum","Drought","2011-07-01","D4","3 Month"
"48129",2024,"Full Season Improved Pasture","Drought","2024-10-15","D3","3 Month"
"48129",2023,"Full Season Improved Pasture","Drought","2023-04-11","D4a","4 Month"
"48129",2022,"Full Season Improved Pasture","Drought","2022-01-01","D4a","4 Month"
"48129",2021,"Full Season Improved Pasture","Drought","2021-12-21","D3","3 Month"
"48129",2018,"Full Season Improved Pasture","Drought","2018-01-16","D4b","5 Month"
"48129",2015,"Full Season Improved Pasture","Drought",NA,"D4a","4 Month"
"48129",2014,"Improved Pasture","Drought","2014-01-01","D4b","5 Month"
"48129",2013,"Improved Pasture","Drought","2013-01-01","D4b","5 Month"
"48129",2012,"Improved Pasture","Drought","2012-03-06","D4b","5 Month"
"48129",2011,"Improved Pasture","Drought",NA,"D4","3 Month"
"48129",2023,"Long Season Small Grains","Drought","2023-04-11","D4a","4 Month"
"48129",2022,"Long Season Small Grains","Drought","2021-12-21","D4a","4 Month"
"48129",2021,"Long Season Small Grains","Drought","2021-01-18","D2","1 Month"
"48129",2018,"Long Season Small Grains","Drought","2018-01-16","D4b","5 Month"
"48129",2015,"Long Season Small Grains","Drought",NA,"D4a","4 Month"
"48129",2014,"Long Season Small Grains","Drought","2013-12-17","D4b","5 Month"
"48129",2013,"Long Season Small Grains","Drought","2012-11-01","D4b","5 Month"
"48129",2012,"Long Season Small Grains","Drought","2011-11-01","D4b","5 Month"
"48129",2011,"Long Season Small Grains","Drought",NA,"D4","3 Month"
"48129",2024,"Native Pasture","Drought","2024-10-15","D3","3 Month"
"48129",2023,"Native Pasture","Drought","2023-04-11","D4a","4 Month"
"48129",2022,"Native Pasture","Drought","2022-01-01","D4a","4 Month"
"48129",2021,"Native Pasture","Drought","2021-12-21","D3","3 Month"
"48129",2018,"Native Pasture","Drought","2018-01-16","D4b","5 Month"
"48129",2015,"Native Pasture","Drought",NA,"D4a","4 Month"
"48129",2014,"Native Pasture","Drought","2014-01-01","D4b","5 Month"
"48129",2013,"Native Pasture","Drought","2013-01-01","D4b","5 Month"
"48129",2012,"Native Pasture","Drought","2012-03-06","D4b","5 Month"
"48129",2011,"Native Pasture","Drought",NA,"D4","3 Month"
"48129",2022,"Short Season Fall/Winter Small Grains","Drought","2021-12-21","D4a","4 Month"
"48129",2021,"Short Season Fall/Winter Small Grains","Drought","2021-01-18","D2","1 Month"
"48129",2022,"Short Season Small Grains","Drought","2021-12-21","D4a","4 Month"
"48129",2021,"Short Season Small Grains","Drought","2021-01-18","D2","1 Month"
"48129",2018,"Short Season Small Grains","Drought","2018-01-16","D4a","4 Month"
"48129",2015,"Short Season Small Grains","Drought",NA,"D4a","4 Month"
"48129",2014,"Short Season Small Grains","Drought","2013-12-17","D3","3 Month"
"48129",2013,"Short Season Small Grains","Drought","2012-11-01","D4a","4 Month"
"48129",2012,"Short Season Small Grains","Drought","2011-11-01","D4a","4 Month"
"48129",2023,"Short Season Spring Small Grains","Drought","2023-04-11","D4a","4 Month"
"48129",2022,"Short Season Spring Small Grains","Drought","2021-12-21","D4a","4 Month"
"48129",2021,"Short Season Spring Small Grains","Drought","2021-01-18","D2","1 Month"
"48131",2023,"Annual Ryegrass","Drought","2023-02-28","D3","3 Month"
"48131",2022,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"48131",2021,"Annual Ryegrass","Drought","2021-01-19","D3","3 Month"
"48131",2020,"Annual Ryegrass","Drought","2020-03-31","D3","3 Month"
"48131",2013,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48131",2012,"Annual Ryegrass","Drought",NA,"D4b","5 Month"
"48131",2023,"Forage Sorghum","Drought","2023-08-22","D3","3 Month"
"48131",2022,"Forage Sorghum","Drought","2022-05-01","D4a","4 Month"
"48131",2021,"Forage Sorghum","Drought","2021-05-01","D4a","4 Month"
"48131",2019,"Forage Sorghum","Drought","2019-08-13","D3","3 Month"
"48131",2013,"Forage Sorghum","Drought","2013-05-01","D4a","4 Month"
"48131",2012,"Forage Sorghum","Drought","2012-05-01","D4a","4 Month"
"48131",2011,"Forage Sorghum","Drought","2011-05-01","D4","3 Month"
"48131",2009,"Forage Sorghum","Drought","2009-05-01","D4","3 Month"
"48131",2008,"Forage Sorghum","Drought","2008-05-01","D4","3 Month"
"48131",2023,"Full Season Improved Pasture","Drought","2023-02-28","D4a","4 Month"
"48131",2022,"Full Season Improved Pasture","Drought",NA,"D4b","5 Month"
"48131",2021,"Full Season Improved Pasture","Drought","2021-01-19","D4b","5 Month"
"48131",2020,"Full Season Improved Pasture","Drought","2020-03-31","D3","3 Month"
"48131",2019,"Full Season Improved Pasture","Drought","2019-08-13","D4a","4 Month"
"48131",2013,"Improved Pasture","Drought","2013-01-01","D4b","5 Month"
"48131",2012,"Improved Pasture","Drought","2012-01-01","D4b","5 Month"
"48131",2011,"Improved Pasture","Drought","2011-04-05","D4","3 Month"
"48131",2009,"Improved Pasture","Drought","2009-04-14","D4","3 Month"
"48131",2008,"Improved Pasture","Drought","2008-04-15","D4","3 Month"
"48131",2023,"Long Season Small Grains","Drought","2023-02-28","D4a","4 Month"
"48131",2022,"Long Season Small Grains","Drought",NA,"D4b","5 Month"
"48131",2021,"Long Season Small Grains","Drought","2021-01-19","D4b","5 Month"
"48131",2020,"Long Season Small Grains","Drought","2020-03-31","D3","3 Month"
"48131",2013,"Long Season Small Grains","Drought","2012-11-01","D4b","5 Month"
